"langue_sujet","code_langue_sujet","sujet"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb119340353"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb119340771"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11934099b"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11934114d"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11934132b"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb119341779"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb119342000"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb119342062"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb119342360"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11934249b"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11934262j"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11934289k"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb119342914"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11934328n"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb119343666"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11934371s"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb119344445"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb119345731"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb119346034"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb119346394"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11934758p"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb119352367"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11935237k"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11935270d"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb119352932"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11935294d"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11935295r"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11935376r"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11935399d"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11935543b"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11935656z"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11935691g"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb119360614"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb119361188"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb119361544"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11936410b"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11936459p"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb119365307"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11936608b"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11936609p"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11936663g"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb119367345"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11936822f"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb119368422"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11936865q"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11936922q"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11936934q"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb119369999"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11937007k"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11937010g"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb119370365"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb119370396"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb119374248"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11937473g"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb119374902"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11937609x"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11937714s"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb119377452"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11937783m"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb119377859"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11937957m"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb119379804"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11938004s"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11938130m"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb119382735"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11938398s"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11938467s"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11938499d"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11939096h"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11939456c"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11939598k"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb119397388"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11939872q"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb119401390"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb119401913"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11940600b"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb119406021"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11941332c"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11941357q"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11941361z"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11941366p"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11941483j"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb119417674"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb119423825"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11942845b"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11943509w"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11944014b"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11944034z"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11944282c"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11944593v"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11945306s"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11946819r"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11947338w"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11947686k"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11949715t"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11951191j"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11951696n"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb119540852"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11954492f"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb119551607"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11955560b"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb119569104"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11957060f"
"http://lexvo.org/id/iso639-3/fra","fra","Formel: enfance, adolescence, éducation."
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb118967018"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb119314971"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11931827z"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11931904k"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11932823t"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11941814t"
"http://lexvo.org/id/iso639-3/fra","fra","Anecdotes sur les voyages, sur les enfants, les relations professionnelles, le chien"
"http://lexvo.org/id/iso639-3/fra","fra","Anecdotes sur les voyages, l'assimilation de l'anglais, les activités des enfants"
"http://lexvo.org/id/iso639-3/fra","fra","Dialecte de Bourgogne"
"http://lexvo.org/id/iso639-3/fra","fra","Dialecte de Bretagne"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11931472p"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11931683w"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb119319993"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11932762f"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11941781p"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11944168j"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11945352z"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11945612j"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11947332t"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11948944q"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11949006x"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11949556v"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11951017v"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11951206r"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11952208p"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb119544108"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb119549815"
"http://lexvo.org/id/iso639-3/fra","fra","Dialecte de Centre"
"http://lexvo.org/id/iso639-3/fra","fra","Dialecte de Ile de France"
"http://lexvo.org/id/iso639-3/fra","fra","Dialecte de Languedoc-Roussillon"
"http://lexvo.org/id/iso639-3/fra","fra","Dialecte de Maurice - Île de la Réunion"
"http://lexvo.org/id/iso639-3/fra","fra","Dialecte de Provence Cote d'Azur"
"http://lexvo.org/id/iso639-3/fra","fra","Dialecte de Rhône Alpes"
"http://lexvo.org/id/iso639-3/fra","fra","Etudes, parcours professionnel, loisirs, randonnée, groupe vocal, aquagym, enfants..."
"http://lexvo.org/id/iso639-3/fra","fra","Famille, la guerre 1940-45, lieux touristiques en France, la langue française"
"http://lexvo.org/id/iso639-3/fra","fra","Formel: parcours professionnel. Informel: mariages dans la famille."
"http://lexvo.org/id/iso639-3/fra","fra","Formel: petits-enfants"
"http://lexvo.org/id/iso639-3/fra","fra","Formel: vie professionnelle Informelle: problèmes dans la vie professionnelle"
"http://lexvo.org/id/iso639-3/fra","fra","L'histoire de la Réunion"
"http://lexvo.org/id/iso639-3/fra","fra","L'école, le travail, la vie à Treize-Vents, les amis, la famille."
"http://lexvo.org/id/iso639-3/fra","fra","La vie du village, sa fille et ses petits-enfants"
"http://lexvo.org/id/iso639-3/fra","fra","Latin"
"http://lexvo.org/id/iso639-3/fra","fra","Les enfants de l'enquêtée, son enfance, son travail, ses loisirs depuis la retraite."
"http://lexvo.org/id/iso639-3/fra","fra","Le¨Puy du Fou, le théatre, Treize-Vents."
"http://lexvo.org/id/iso639-3/fra","fra","Politique linguistique, habitudes alimentaires"
"http://lexvo.org/id/iso639-3/fra","fra","Politique linguistique, le travail de l'enquêté"
"http://lexvo.org/id/iso639-3/fra","fra","Viticulture"
"http://lexvo.org/id/iso639-3/fra","fra","enfance, politique, père de l'enquêteur (histoires familiales)"
"http://lexvo.org/id/iso639-3/fra","fra","etudes, viticulture, religion"
"http://lexvo.org/id/iso639-3/fra","fra","famille, la région marseillaise, la lecture, récits de vacances ainsi qu'anecdote entre l'enquêté et son cousin pendant la conversation informelle"
"http://lexvo.org/id/iso639-3/fra","fra","la famille de l'enquêté, la famille de l'enquêtrice, la guerre, la déportation, Treize-Vents."
"http://lexvo.org/id/iso639-3/fra","fra","phonologie du français"
"http://lexvo.org/id/iso639-3/fra","fra","politique linguistique, l'agriculture réunionnaise"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb119311589"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb119314344"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11932194d"
"http://lexvo.org/id/iso639-3/fra","fra","Français"
"http://lexvo.org/id/iso639-3/fra","fra","achat d'appartement"
"http://lexvo.org/id/iso639-3/fra","fra","enfance, parcours de l'enquêté, histoires familiales"
"http://lexvo.org/id/iso639-3/fra","fra","géopolitique, voyages"
"http://lexvo.org/id/iso639-3/fra","fra","politique linguistique et loisirs de l'enquêté"
"http://lexvo.org/id/iso639-3/fra","fra","professionnel"
"http://lexvo.org/id/iso639-3/fra","fra","scolarité, expérience professionnelle, études scolaires, vie nocturne, bourses étudiantes"
"http://lexvo.org/id/iso639-3/fra","fra","son musée"
"http://lexvo.org/id/iso639-3/fra","fra","étude scolaire, vie nocturne, bourse étudiante"
"http://lexvo.org/id/iso639-3/fra","fra","études, maladie du père, travail, relations avec ses belle-filles"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb119309108"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11930996t"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11931346v"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11931491z"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11931564b"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb119317924"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11931803z"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11931819b"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11931841h"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11932417s"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb119324184"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb119324571"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11932496x"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11932512b"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb119325308"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb119328694"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11932889r"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11932942c"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11933029x"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb119330397"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11933145f"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11933281k"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11933623h"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb119336256"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11933633t"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb119336465"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11933725g"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11933804s"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11933895x"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb119339867"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11934027g"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11934124q"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11934299w"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11934463f"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb119344654"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11934482q"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb119344952"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb119345700"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb119346452"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11934786x"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11934798x"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb119348746"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb119353502"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11935375d"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb119353831"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11935508t"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb119361486"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb119362234"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11936326f"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11936442z"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11936549n"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb119375503"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb119384444"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb119387230"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb119387339"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11938756z"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11938827n"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11939093g"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb119391943"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb119392962"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11939426f"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11939659z"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11939893p"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11939974p"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11940030m"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11940130w"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11940160t"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb11940201k"
"http://lexvo.org/id/iso639-3/fra","fra","http://data.bnf.fr/ark:/12148/cb119402874"
